UFVPY184_contig5174,mitochondrion
UFVPY184_contig5167,mitochondrion
UFVPY184_contig5166,mitochondrion
UFVPY184_contig5163,mitochondrion
UFVPY184_contig5156,mitochondrion
UFVPY184_contig5155,mitochondrion
UFVPY184_contig5153,mitochondrion
UFVPY184_contig5148,mitochondrion
UFVPY184_contig5136,mitochondrion
UFVPY184_contig5135,mitochondrion
UFVPY184_contig5134,mitochondrion
UFVPY184_contig5124,mitochondrion
UFVPY184_contig5122,mitochondrion
UFVPY184_contig5121,mitochondrion
UFVPY184_contig5118,mitochondrion
UFVPY184_contig5110,mitochondrion
UFVPY184_contig5090,mitochondrion
UFVPY184_contig5085,mitochondrion
UFVPY184_contig5083,mitochondrion
UFVPY184_contig5082,mitochondrion
UFVPY184_contig5078,mitochondrion
UFVPY184_contig5077,mitochondrion
UFVPY184_contig5074,mitochondrion
UFVPY184_contig5071,mitochondrion
UFVPY184_contig5070,mitochondrion
UFVPY184_contig5067,mitochondrion
UFVPY184_contig5065,mitochondrion
UFVPY184_contig5050,mitochondrion
UFVPY184_contig5046,mitochondrion
UFVPY184_contig5035,mitochondrion
UFVPY184_contig5034,mitochondrion
UFVPY184_contig5027,mitochondrion
UFVPY184_contig5025,mitochondrion
UFVPY184_contig5024,mitochondrion
UFVPY184_contig5022,mitochondrion
UFVPY184_contig5021,mitochondrion
UFVPY184_contig5020,mitochondrion
UFVPY184_contig5001,mitochondrion
UFVPY184_contig5000,mitochondrion
UFVPY184_contig4992,mitochondrion
UFVPY184_contig4991,mitochondrion
UFVPY184_contig4990,mitochondrion
UFVPY184_contig4989,mitochondrion
UFVPY184_contig4984,mitochondrion
UFVPY184_contig4983,mitochondrion
UFVPY184_contig4980,mitochondrion
UFVPY184_contig4979,mitochondrion
UFVPY184_contig4977,mitochondrion
UFVPY184_contig4974,mitochondrion
UFVPY184_contig4973,mitochondrion
UFVPY184_contig4970,mitochondrion
UFVPY184_contig4967,mitochondrion
UFVPY184_contig4958,mitochondrion
UFVPY184_contig4956,mitochondrion
UFVPY184_contig4952,mitochondrion
UFVPY184_contig4951,mitochondrion
UFVPY184_contig4946,mitochondrion
UFVPY184_contig4940,mitochondrion
UFVPY184_contig4934,mitochondrion
UFVPY184_contig4932,mitochondrion
UFVPY184_contig4930,mitochondrion
UFVPY184_contig4926,mitochondrion
UFVPY184_contig4923,mitochondrion
UFVPY184_contig4919,mitochondrion
UFVPY184_contig4918,mitochondrion
UFVPY184_contig4915,mitochondrion
UFVPY184_contig4914,mitochondrion
UFVPY184_contig4912,mitochondrion
UFVPY184_contig4909,mitochondrion
UFVPY184_contig4900,mitochondrion
UFVPY184_contig4895,mitochondrion
UFVPY184_contig4894,mitochondrion
UFVPY184_contig4887,mitochondrion
UFVPY184_contig4878,mitochondrion
UFVPY184_contig4875,mitochondrion
UFVPY184_contig4868,mitochondrion
UFVPY184_contig4866,mitochondrion
UFVPY184_contig4861,mitochondrion
UFVPY184_contig4857,mitochondrion
UFVPY184_contig4852,mitochondrion
UFVPY184_contig4847,mitochondrion
UFVPY184_contig4842,mitochondrion
UFVPY184_contig4841,mitochondrion
UFVPY184_contig4837,mitochondrion
UFVPY184_contig4827,mitochondrion
UFVPY184_contig4815,mitochondrion
UFVPY184_contig4814,mitochondrion
UFVPY184_contig4803,mitochondrion
UFVPY184_contig4800,mitochondrion
UFVPY184_contig4772,mitochondrion
UFVPY184_contig4759,mitochondrion
UFVPY184_contig4755,mitochondrion
UFVPY184_contig4747,mitochondrion
UFVPY184_contig4745,mitochondrion
UFVPY184_contig4739,mitochondrion
UFVPY184_contig4731,mitochondrion
UFVPY184_contig4730,mitochondrion
UFVPY184_contig4725,mitochondrion
UFVPY184_contig4724,mitochondrion
UFVPY184_contig4715,mitochondrion
UFVPY184_contig4713,mitochondrion
UFVPY184_contig4708,mitochondrion
UFVPY184_contig4702,mitochondrion
UFVPY184_contig4696,mitochondrion
UFVPY184_contig4694,mitochondrion
UFVPY184_contig4692,mitochondrion
UFVPY184_contig4685,mitochondrion
UFVPY184_contig4682,mitochondrion
UFVPY184_contig4674,mitochondrion
UFVPY184_contig4673,mitochondrion
UFVPY184_contig4669,mitochondrion
UFVPY184_contig4668,mitochondrion
UFVPY184_contig4666,mitochondrion
UFVPY184_contig4664,mitochondrion
UFVPY184_contig4663,mitochondrion
UFVPY184_contig4655,mitochondrion
UFVPY184_contig4654,mitochondrion
UFVPY184_contig4652,mitochondrion
UFVPY184_contig4651,mitochondrion
UFVPY184_contig4648,mitochondrion
UFVPY184_contig4625,mitochondrion
UFVPY184_contig4624,mitochondrion
UFVPY184_contig4622,mitochondrion
UFVPY184_contig4620,mitochondrion
UFVPY184_contig4614,mitochondrion
UFVPY184_contig4613,mitochondrion
UFVPY184_contig4608,mitochondrion
UFVPY184_contig4606,mitochondrion
UFVPY184_contig4604,mitochondrion
UFVPY184_contig4602,mitochondrion
UFVPY184_contig4599,mitochondrion
UFVPY184_contig4593,mitochondrion
UFVPY184_contig4582,mitochondrion
UFVPY184_contig4580,mitochondrion
UFVPY184_contig4575,mitochondrion
UFVPY184_contig4563,mitochondrion
UFVPY184_contig4562,mitochondrion
UFVPY184_contig4557,mitochondrion
UFVPY184_contig4556,mitochondrion
UFVPY184_contig4554,mitochondrion
UFVPY184_contig4553,mitochondrion
UFVPY184_contig4550,mitochondrion
UFVPY184_contig4549,mitochondrion
UFVPY184_contig4548,mitochondrion
UFVPY184_contig4542,mitochondrion
UFVPY184_contig4541,mitochondrion
UFVPY184_contig4536,mitochondrion
UFVPY184_contig4530,mitochondrion
UFVPY184_contig4528,mitochondrion
UFVPY184_contig4524,mitochondrion
UFVPY184_contig4518,mitochondrion
UFVPY184_contig4517,mitochondrion
UFVPY184_contig4511,mitochondrion
UFVPY184_contig4503,mitochondrion
UFVPY184_contig4491,mitochondrion
UFVPY184_contig4480,mitochondrion
UFVPY184_contig4478,mitochondrion
UFVPY184_contig4472,mitochondrion
UFVPY184_contig4469,mitochondrion
UFVPY184_contig4466,mitochondrion
UFVPY184_contig4465,mitochondrion
UFVPY184_contig4464,mitochondrion
UFVPY184_contig4456,mitochondrion
UFVPY184_contig4455,mitochondrion
UFVPY184_contig4450,mitochondrion
UFVPY184_contig4448,mitochondrion
UFVPY184_contig4447,mitochondrion
UFVPY184_contig4446,mitochondrion
UFVPY184_contig4442,mitochondrion
UFVPY184_contig4441,mitochondrion
UFVPY184_contig4440,mitochondrion
UFVPY184_contig4424,mitochondrion
UFVPY184_contig4421,mitochondrion
UFVPY184_contig4419,mitochondrion
UFVPY184_contig4405,mitochondrion
UFVPY184_contig4397,mitochondrion
UFVPY184_contig4396,mitochondrion
UFVPY184_contig4392,mitochondrion
UFVPY184_contig4389,mitochondrion
UFVPY184_contig4388,mitochondrion
UFVPY184_contig4387,mitochondrion
UFVPY184_contig4384,mitochondrion
UFVPY184_contig4380,mitochondrion
UFVPY184_contig4376,mitochondrion
UFVPY184_contig4375,mitochondrion
UFVPY184_contig4374,mitochondrion
UFVPY184_contig4372,mitochondrion
UFVPY184_contig4369,mitochondrion
UFVPY184_contig4368,mitochondrion
UFVPY184_contig4367,mitochondrion
UFVPY184_contig4361,mitochondrion
UFVPY184_contig4342,mitochondrion
UFVPY184_contig4336,mitochondrion
UFVPY184_contig4325,mitochondrion
UFVPY184_contig4324,mitochondrion
UFVPY184_contig4322,mitochondrion
UFVPY184_contig4321,mitochondrion
UFVPY184_contig4319,mitochondrion
UFVPY184_contig4312,mitochondrion
UFVPY184_contig4311,mitochondrion
UFVPY184_contig4309,mitochondrion
UFVPY184_contig4308,mitochondrion
UFVPY184_contig4300,mitochondrion
UFVPY184_contig4295,mitochondrion
UFVPY184_contig4293,mitochondrion
UFVPY184_contig4287,mitochondrion
UFVPY184_contig4283,mitochondrion
UFVPY184_contig4281,mitochondrion
UFVPY184_contig4270,mitochondrion
UFVPY184_contig4259,mitochondrion
UFVPY184_contig4240,mitochondrion
UFVPY184_contig4238,mitochondrion
UFVPY184_contig4237,mitochondrion
UFVPY184_contig4231,mitochondrion
UFVPY184_contig4225,mitochondrion
UFVPY184_contig4224,mitochondrion
UFVPY184_contig4216,mitochondrion
UFVPY184_contig4215,mitochondrion
UFVPY184_contig4214,mitochondrion
UFVPY184_contig4207,mitochondrion
UFVPY184_contig4204,mitochondrion
UFVPY184_contig4203,mitochondrion
UFVPY184_contig4193,mitochondrion
UFVPY184_contig4192,mitochondrion
UFVPY184_contig4189,mitochondrion
UFVPY184_contig4181,mitochondrion
UFVPY184_contig4168,mitochondrion
UFVPY184_contig4154,mitochondrion
UFVPY184_contig4144,mitochondrion
UFVPY184_contig4143,mitochondrion
UFVPY184_contig4140,mitochondrion
UFVPY184_contig4124,mitochondrion
UFVPY184_contig4118,mitochondrion
UFVPY184_contig4108,mitochondrion
UFVPY184_contig4106,mitochondrion
UFVPY184_contig4104,mitochondrion
UFVPY184_contig4101,mitochondrion
UFVPY184_contig4100,mitochondrion
UFVPY184_contig4098,mitochondrion
UFVPY184_contig4097,mitochondrion
UFVPY184_contig4082,mitochondrion
UFVPY184_contig4075,mitochondrion
UFVPY184_contig4071,mitochondrion
UFVPY184_contig4067,mitochondrion
UFVPY184_contig4064,mitochondrion
UFVPY184_contig4060,mitochondrion
UFVPY184_contig4042,mitochondrion
UFVPY184_contig4038,mitochondrion
UFVPY184_contig4037,mitochondrion
UFVPY184_contig4025,mitochondrion
UFVPY184_contig4023,mitochondrion
UFVPY184_contig4002,mitochondrion
UFVPY184_contig3994,mitochondrion
UFVPY184_contig3991,mitochondrion
UFVPY184_contig3975,mitochondrion
UFVPY184_contig3974,mitochondrion
UFVPY184_contig3947,mitochondrion
UFVPY184_contig3935,mitochondrion
UFVPY184_contig3930,mitochondrion
UFVPY184_contig3927,mitochondrion
UFVPY184_contig3923,mitochondrion
UFVPY184_contig3920,mitochondrion
UFVPY184_contig3913,mitochondrion
UFVPY184_contig3910,mitochondrion
UFVPY184_contig3906,mitochondrion
UFVPY184_contig3905,mitochondrion
UFVPY184_contig3901,mitochondrion
UFVPY184_contig3898,mitochondrion
UFVPY184_contig3892,mitochondrion
UFVPY184_contig3889,mitochondrion
UFVPY184_contig3885,mitochondrion
UFVPY184_contig3884,mitochondrion
UFVPY184_contig3883,mitochondrion
UFVPY184_contig3882,mitochondrion
UFVPY184_contig3881,mitochondrion
UFVPY184_contig3877,mitochondrion
UFVPY184_contig3859,mitochondrion
UFVPY184_contig3836,mitochondrion
UFVPY184_contig3833,mitochondrion
UFVPY184_contig3832,mitochondrion
UFVPY184_contig3831,mitochondrion
UFVPY184_contig3828,mitochondrion
UFVPY184_contig3827,mitochondrion
UFVPY184_contig3824,mitochondrion
UFVPY184_contig3819,mitochondrion
UFVPY184_contig3817,mitochondrion
UFVPY184_contig3816,mitochondrion
UFVPY184_contig3808,mitochondrion
UFVPY184_contig3806,mitochondrion
UFVPY184_contig3804,mitochondrion
UFVPY184_contig3800,mitochondrion
UFVPY184_contig3798,mitochondrion
UFVPY184_contig3796,mitochondrion
UFVPY184_contig3793,mitochondrion
UFVPY184_contig3792,mitochondrion
UFVPY184_contig3789,mitochondrion
UFVPY184_contig3787,mitochondrion
UFVPY184_contig3786,mitochondrion
UFVPY184_contig3782,mitochondrion
UFVPY184_contig3772,mitochondrion
UFVPY184_contig3767,mitochondrion
UFVPY184_contig3762,mitochondrion
UFVPY184_contig3746,mitochondrion
UFVPY184_contig3727,mitochondrion
UFVPY184_contig3720,mitochondrion
UFVPY184_contig3719,mitochondrion
UFVPY184_contig3716,mitochondrion
UFVPY184_contig3712,mitochondrion
UFVPY184_contig3710,mitochondrion
UFVPY184_contig3709,mitochondrion
UFVPY184_contig3707,mitochondrion
UFVPY184_contig3703,mitochondrion
UFVPY184_contig3690,mitochondrion
UFVPY184_contig3689,mitochondrion
UFVPY184_contig3683,mitochondrion
UFVPY184_contig3681,mitochondrion
UFVPY184_contig3678,mitochondrion
UFVPY184_contig3676,mitochondrion
UFVPY184_contig3652,mitochondrion
UFVPY184_contig3625,mitochondrion
UFVPY184_contig3615,mitochondrion
UFVPY184_contig3614,mitochondrion
UFVPY184_contig3608,mitochondrion
UFVPY184_contig3603,mitochondrion
UFVPY184_contig3602,mitochondrion
UFVPY184_contig3599,mitochondrion
UFVPY184_contig3591,mitochondrion
UFVPY184_contig3586,mitochondrion
UFVPY184_contig3581,mitochondrion
UFVPY184_contig3574,mitochondrion
UFVPY184_contig3569,mitochondrion
UFVPY184_contig3564,mitochondrion
UFVPY184_contig3563,mitochondrion
UFVPY184_contig3562,mitochondrion
UFVPY184_contig3556,mitochondrion
UFVPY184_contig3553,mitochondrion
UFVPY184_contig3541,mitochondrion
UFVPY184_contig3535,mitochondrion
UFVPY184_contig3529,mitochondrion
UFVPY184_contig3527,mitochondrion
UFVPY184_contig3526,mitochondrion
UFVPY184_contig3515,mitochondrion
UFVPY184_contig3511,mitochondrion
UFVPY184_contig3488,mitochondrion
UFVPY184_contig3479,mitochondrion
UFVPY184_contig3478,mitochondrion
UFVPY184_contig3477,mitochondrion
UFVPY184_contig3476,mitochondrion
UFVPY184_contig3474,mitochondrion
UFVPY184_contig3470,mitochondrion
UFVPY184_contig3465,mitochondrion
UFVPY184_contig3453,mitochondrion
UFVPY184_contig3451,mitochondrion
UFVPY184_contig3445,mitochondrion
UFVPY184_contig3443,mitochondrion
UFVPY184_contig3436,mitochondrion
UFVPY184_contig3426,mitochondrion
UFVPY184_contig3419,mitochondrion
UFVPY184_contig3414,mitochondrion
UFVPY184_contig3413,mitochondrion
UFVPY184_contig3395,mitochondrion
UFVPY184_contig3394,mitochondrion
UFVPY184_contig3382,mitochondrion
UFVPY184_contig3340,mitochondrion
UFVPY184_contig3331,mitochondrion
UFVPY184_contig3326,mitochondrion
UFVPY184_contig3324,mitochondrion
UFVPY184_contig3319,mitochondrion
UFVPY184_contig3318,mitochondrion
UFVPY184_contig3317,mitochondrion
UFVPY184_contig3314,mitochondrion
UFVPY184_contig3311,mitochondrion
UFVPY184_contig3310,mitochondrion
UFVPY184_contig3307,mitochondrion
UFVPY184_contig3306,mitochondrion
UFVPY184_contig3298,mitochondrion
UFVPY184_contig3295,mitochondrion
UFVPY184_contig3291,mitochondrion
UFVPY184_contig3285,mitochondrion
UFVPY184_contig3280,mitochondrion
UFVPY184_contig3266,mitochondrion
UFVPY184_contig3262,mitochondrion
UFVPY184_contig3252,mitochondrion
UFVPY184_contig3243,mitochondrion
UFVPY184_contig3234,mitochondrion
UFVPY184_contig3208,mitochondrion
UFVPY184_contig3206,mitochondrion
UFVPY184_contig3200,mitochondrion
UFVPY184_contig3199,mitochondrion
UFVPY184_contig3195,mitochondrion
UFVPY184_contig3191,mitochondrion
UFVPY184_contig3190,mitochondrion
UFVPY184_contig3181,mitochondrion
UFVPY184_contig3176,mitochondrion
UFVPY184_contig3175,mitochondrion
UFVPY184_contig3174,mitochondrion
UFVPY184_contig3172,mitochondrion
UFVPY184_contig3171,mitochondrion
UFVPY184_contig3170,mitochondrion
UFVPY184_contig3169,mitochondrion
UFVPY184_contig3167,mitochondrion
UFVPY184_contig3163,mitochondrion
UFVPY184_contig3147,mitochondrion
UFVPY184_contig3145,mitochondrion
UFVPY184_contig3142,mitochondrion
UFVPY184_contig3113,mitochondrion
UFVPY184_contig3104,mitochondrion
UFVPY184_contig3098,mitochondrion
UFVPY184_contig3058,mitochondrion
UFVPY184_contig3055,mitochondrion
UFVPY184_contig3052,mitochondrion
UFVPY184_contig3050,mitochondrion
UFVPY184_contig3047,mitochondrion
UFVPY184_contig3042,mitochondrion
UFVPY184_contig3033,mitochondrion
UFVPY184_contig3031,mitochondrion
UFVPY184_contig3030,mitochondrion
UFVPY184_contig3024,mitochondrion
UFVPY184_contig3020,mitochondrion
UFVPY184_contig3015,mitochondrion
UFVPY184_contig3014,mitochondrion
UFVPY184_contig3008,mitochondrion
UFVPY184_contig2999,mitochondrion
UFVPY184_contig2994,mitochondrion
UFVPY184_contig2991,mitochondrion
UFVPY184_contig2990,mitochondrion
UFVPY184_contig2985,mitochondrion
UFVPY184_contig2982,mitochondrion
UFVPY184_contig2979,mitochondrion
UFVPY184_contig2975,mitochondrion
UFVPY184_contig2969,mitochondrion
UFVPY184_contig2967,mitochondrion
UFVPY184_contig2952,mitochondrion
UFVPY184_contig2947,mitochondrion
UFVPY184_contig2930,mitochondrion
UFVPY184_contig2919,mitochondrion
UFVPY184_contig2878,mitochondrion
UFVPY184_contig2872,mitochondrion
UFVPY184_contig2853,mitochondrion
UFVPY184_contig2852,mitochondrion
UFVPY184_contig2851,mitochondrion
UFVPY184_contig2849,mitochondrion
UFVPY184_contig2846,mitochondrion
UFVPY184_contig2845,mitochondrion
UFVPY184_contig2844,mitochondrion
UFVPY184_contig2836,mitochondrion
UFVPY184_contig2832,mitochondrion
UFVPY184_contig2826,mitochondrion
UFVPY184_contig2825,mitochondrion
UFVPY184_contig2824,mitochondrion
UFVPY184_contig2823,mitochondrion
UFVPY184_contig2820,mitochondrion
UFVPY184_contig2810,mitochondrion
UFVPY184_contig2802,mitochondrion
UFVPY184_contig2799,mitochondrion
UFVPY184_contig2795,mitochondrion
UFVPY184_contig2793,mitochondrion
UFVPY184_contig2771,mitochondrion
UFVPY184_contig2768,mitochondrion
UFVPY184_contig2767,mitochondrion
UFVPY184_contig2766,mitochondrion
UFVPY184_contig2765,mitochondrion
UFVPY184_contig2764,mitochondrion
UFVPY184_contig2760,mitochondrion
UFVPY184_contig2753,mitochondrion
UFVPY184_contig2750,mitochondrion
UFVPY184_contig2707,mitochondrion
UFVPY184_contig2700,mitochondrion
UFVPY184_contig2685,mitochondrion
UFVPY184_contig2682,mitochondrion
UFVPY184_contig2658,mitochondrion
UFVPY184_contig2655,mitochondrion
UFVPY184_contig2651,mitochondrion
UFVPY184_contig2650,mitochondrion
UFVPY184_contig2637,mitochondrion
UFVPY184_contig2623,mitochondrion
UFVPY184_contig2620,mitochondrion
UFVPY184_contig2619,mitochondrion
UFVPY184_contig2617,mitochondrion
UFVPY184_contig2613,mitochondrion
UFVPY184_contig2612,mitochondrion
UFVPY184_contig2611,mitochondrion
UFVPY184_contig2607,mitochondrion
UFVPY184_contig2586,mitochondrion
UFVPY184_contig2580,mitochondrion
UFVPY184_contig2579,mitochondrion
UFVPY184_contig2575,mitochondrion
UFVPY184_contig2573,mitochondrion
UFVPY184_contig2572,mitochondrion
UFVPY184_contig2559,mitochondrion
UFVPY184_contig2534,mitochondrion
UFVPY184_contig2527,mitochondrion
UFVPY184_contig2493,mitochondrion
UFVPY184_contig2492,mitochondrion
UFVPY184_contig2459,mitochondrion
UFVPY184_contig2456,mitochondrion
UFVPY184_contig2426,mitochondrion
UFVPY184_contig2425,mitochondrion
UFVPY184_contig2419,mitochondrion
UFVPY184_contig2398,mitochondrion
UFVPY184_contig2392,mitochondrion
UFVPY184_contig2390,mitochondrion
UFVPY184_contig2385,mitochondrion
UFVPY184_contig2370,mitochondrion
UFVPY184_contig2369,mitochondrion
UFVPY184_contig2363,mitochondrion
UFVPY184_contig2362,mitochondrion
UFVPY184_contig2361,mitochondrion
UFVPY184_contig2358,mitochondrion
UFVPY184_contig2356,mitochondrion
UFVPY184_contig2354,mitochondrion
UFVPY184_contig2348,mitochondrion
UFVPY184_contig2345,mitochondrion
UFVPY184_contig2340,mitochondrion
UFVPY184_contig2335,mitochondrion
UFVPY184_contig2318,mitochondrion
UFVPY184_contig2283,mitochondrion
UFVPY184_contig2277,mitochondrion
UFVPY184_contig2247,mitochondrion
UFVPY184_contig2245,mitochondrion
UFVPY184_contig2189,mitochondrion
UFVPY184_contig2188,mitochondrion
UFVPY184_contig2186,mitochondrion
UFVPY184_contig2185,mitochondrion
UFVPY184_contig2183,mitochondrion
UFVPY184_contig2178,mitochondrion
UFVPY184_contig2174,mitochondrion
UFVPY184_contig2171,mitochondrion
UFVPY184_contig2167,mitochondrion
UFVPY184_contig2164,mitochondrion
UFVPY184_contig2162,mitochondrion
UFVPY184_contig2148,mitochondrion
UFVPY184_contig2146,mitochondrion
UFVPY184_contig2145,mitochondrion
UFVPY184_contig2137,mitochondrion
UFVPY184_contig2135,mitochondrion
UFVPY184_contig2125,mitochondrion
UFVPY184_contig2121,mitochondrion
UFVPY184_contig2118,mitochondrion
UFVPY184_contig2116,mitochondrion
UFVPY184_contig2105,mitochondrion
UFVPY184_contig2099,mitochondrion
UFVPY184_contig2091,mitochondrion
UFVPY184_contig2071,mitochondrion
UFVPY184_contig2060,mitochondrion
UFVPY184_contig2058,mitochondrion
UFVPY184_contig2053,mitochondrion
UFVPY184_contig2004,mitochondrion
UFVPY184_contig2003,mitochondrion
UFVPY184_contig1997,mitochondrion
UFVPY184_contig1990,mitochondrion
UFVPY184_contig1960,mitochondrion
UFVPY184_contig1929,mitochondrion
UFVPY184_contig1919,mitochondrion
UFVPY184_contig1915,mitochondrion
UFVPY184_contig1913,mitochondrion
UFVPY184_contig1912,mitochondrion
UFVPY184_contig1910,mitochondrion
UFVPY184_contig1909,mitochondrion
UFVPY184_contig1908,mitochondrion
UFVPY184_contig1907,mitochondrion
UFVPY184_contig1906,mitochondrion
UFVPY184_contig1905,mitochondrion
UFVPY184_contig1904,mitochondrion
UFVPY184_contig1902,mitochondrion
UFVPY184_contig1899,mitochondrion
UFVPY184_contig1895,mitochondrion
UFVPY184_contig1893,mitochondrion
UFVPY184_contig1889,mitochondrion
UFVPY184_contig1878,mitochondrion
UFVPY184_contig1871,mitochondrion
UFVPY184_contig1863,mitochondrion
UFVPY184_contig1860,mitochondrion
UFVPY184_contig1854,mitochondrion
UFVPY184_contig1853,mitochondrion
UFVPY184_contig1851,mitochondrion
UFVPY184_contig1849,mitochondrion
UFVPY184_contig1838,mitochondrion
UFVPY184_contig1831,mitochondrion
UFVPY184_contig1822,mitochondrion
UFVPY184_contig1814,mitochondrion
UFVPY184_contig1798,mitochondrion
UFVPY184_contig1778,mitochondrion
UFVPY184_contig1759,mitochondrion
UFVPY184_contig1758,mitochondrion
UFVPY184_contig1737,mitochondrion
UFVPY184_contig1733,mitochondrion
UFVPY184_contig1716,mitochondrion
